11/02/2021,東南アジアに世界のマネーが向かっている。欧米に遅れながらも新型コロナウイルスの感染者が減少し、10月から観光など経済が再開に向かったことで、通貨や株価が上昇に転じた。製造業の生産も回復し、貿易黒字が拡大したことも追い風になっている。2022年の経済成長率は32年ぶりに中国を上回るとの予測もあり、マネーの流入は当分続きそうだ。マレーシアリンギは10月29日、一時1ドル=4.13リンギ台になり、9月...
11/02/2021,任天堂の主力ゲーム機「ニンテンドースイッチ」の2022年3月期の生産が、当初計画より2割少ない2400万台前後にとどまることが分かった。10月8日発売の新型機を中心に需要は強いものの半導体など部品調達が滞っており、販売への影響が避けられない状況だ。半導体不足の影響が身近なヒット商品にも広がってきた。任天堂は期初、「巣ごもり需要」を追い風に過去最高となる3000万台前後の生産をサプライヤーに打診していた...
11/02/2021,日用品や食料品を共同購入できるアプリを手掛けるカウシェ（東京・渋谷）は第三者割当増資で約8億1000万円を調達した。事業拡大に向け、社員数を2022年に40人と現状の4倍に増やす。優秀な人材を確保するため、退職後も権利を行使できる有償ストックオプション（株式購入権）の新制度も整える。第三者割当増資はベンチャーキャピタル（VC）のデライト・ベンチャーズやSBIホールディングス傘下のSBIインベスト...
11/02/2021,医薬品の臨床試験（治験）文書の管理システムを手掛けるアガサ（東京・中央）は数十社と連携し、患者の生体データなどを電子保管するプラットフォーム（基盤）を構築する。医療機関のデジタル化を支援し、文書やデータの管理負担を軽減する。開発に充てるため、ベンチャーキャピタル（VC）のワン・キャピタルなどから3億6000万円を調達した。アガサは治験の関連文書をクラウド上で保管・共有できるシステムを手掛ける。新...
11/02/2021,M&A（合併・買収）仲介大手のストライクはスタートアップと大企業の提携を促す会員制サービスを始める。両者を仲介する相談会を開催するほか、スタートアップに対しては事業戦略づくりなども支援する。大企業にとっては提携を通じて事業内容を見極めながら、将来の買収の可否などを見極められる利点がある。こうした交流の場は珍しいといい、1年間で700社程度の利用を目指す。新サー...
11/02/2021,コワーキングスペースを手掛けるいいオフィス（東京・台東）は自社のノウハウを生かし、施設を無人で運営できる利用状況確認システムなどを一括提供するサービスを始めた。効率的な運営をサポートし、提携施設の拡大につなげる狙い。QRコードの活用で出入り口の鍵を開閉するシステムや施設内の監視カメラシステムなどをパッケージ化して...
11/02/2021,北海道は2日、新たに14人の新型コロナウイルス感染を確認したと発表した。このうち札幌市が3人、旭川市が11人だった。新規感染者数は10月17日（38人）を最後に20人を下回っている。北海道内で死者の発表はなかった。2日午後1時半時点の患者数は前の日から1人減の98人、重症者数は横ばいの1人だった。確保病床数は1114床で、入院患者数は横ばいの30人だった。北海道が発表したワクチン接種記録システム（VRS）のデータによると、1日時点でワクチンの2回目接種率は医療従事者を含む全体で69.6%だった。
11/02/2021,ものづくりで知られる新潟県の燕三条地域。越後平野の恵まれた田園地帯が広がる三条市に、箸などを製造するマルナオ本社はある。「オープンファクトリー」と呼ぶ見学可能な工場と店舗を併設。先端が極細の八角箸などを求め、国内外から多くのファンが訪れる。海外では仏パリに直営店を出店、米国や英国にも展開する計画だ。1939年、福田隆宏現社長の祖父が創業した際は木工業だった。大工道具の部品を手掛け、戦後は建築需要...
11/02/2021,【NQNロンドン=菊池亜矢】2日早朝の欧州国債市場で、ドイツ長期金利の指標となる10年物国債利回りは低下（価格は上昇）している。英国時間8時30分時点は、前日の同18時時点に比べ0.02%程度低いマイナス0.12%台前半だった。持ち高調整目的の買いが優勢と...
11/02/2021,
