11/07/2021,新型コロナウイルスの京都・滋賀の感染状況や相談窓口、予防対策などを随時更新します。,社会
11/07/2021,新型コロナウイルスに感染し、後遺症に悩んだ京都府内の女性（４８）が京都新聞社の取材にオンラインで応じた。倦怠（けんたい）感や頭痛に苦しみ、…,特集/新型コロナウイルス
11/07/2021,京都共栄－京都橘　後半１６分、オウンゴールで先制し喜ぶ京都共栄イレブン（たけびしスタジアム京都）全国高校サッカー選手権京都大会は７日、たけびしスタジアム京都で準決勝２試合が行われた。初優勝を目指す京都共栄は、２連覇中だった京都橘を１―０で破った。３年ぶりの頂点を狙う東山は６―０で桂に大勝した。京都共栄は後半１６分、ロングスローからオウンゴールを誘って先制した。鋭い出足で相手にプレッシャーを掛け、無失点で競り勝った。東山は前半１５分にＭＦ真田のロングシュートで先制し、前半だけで３点を奪った。後半もＤＦ井上のゴールなどで３点を追加して快勝した。,スポーツ
11/07/2021,学生による宣誓が行われた海上保安学校の入学式（舞鶴市長浜）京都府舞鶴市長浜の海上保安学校で６日、秋の入学式があった。船舶運航システム課程２１５人が海上保安官への一歩を踏み出した。同校では春と秋に入学式があり、１年間の同課程では航海、機関、主計コースに分かれる。新型コロナウイルス感染防止のため、入校前と到着時に全員がＰＣＲ検査を受けて陰性が確認された。式では学生の名前を読み上げて任命をした後、入学生代表の狩俣美穂さん（２２）が「知識技能の修得に励み、心身を鍛える」と宣誓。江口圭三学校長は「海から社会に貢献する気持ちが重要」と式辞を述べた。海洋高（宮津市）出身の須藤智也さん（１８）は「昔から海が好き。密漁に悩む漁師を知り、取り締まる海上保安官を志した」と話した。,社会
11/07/2021,本能寺の変の後、徳川家康が大阪から領地の三河（愛知県）へ逃れた「伊賀越え」について郷土史家らが講演する集い「最新研究・神君伊賀越え」が６日…,文化・ライフ
11/07/2021,昨年の「今年の漢字」に選ばれた「密」を揮毫する森貫主（2020年12月4日、京都市東山区・清水寺）＝代表撮影日本漢字能力検定協会（京都市東山区）は、１２月６日まで「今年の漢字」を募集している。スマートフォンやはがきで応募でき、最多得票の漢字が１２月１３日に清水寺で揮毫（きごう）される。協会によると、歴代の漢字は、その年の重大ニュースに関連するものが多い。五輪関連では「金」はシドニー五輪が開催された２０００年などに過去３回選出。また東京五輪の開催が決定した２０１３年には「輪」が選ばれた。昨年の応募総数は２０万８０２５票で、最多の「密」は２万８４０１票。世相を表す漢字一字と理由、必要事項を明記し、特設サイトかはがき、全国１５００カ所以上に設置された応募箱から申し込む。詳しくは「今年の漢字」応募サイトに記載。,社会
11/07/2021,男子第７２回、女子第３８回の京都府高校駅伝が７日、丹波自然運動公園陸上競技場を発着する男子７区間４２・１９５キロ、女子５区間２１・０９７５キロで行われ、男子は洛南が２時間５分２４秒の大会新で７年連続２８度目の優勝を果たし、全国高校駅伝（１２月２６日・京都市）の出場を決めた。女子は立命館宇治が１時間９分３０秒で３４年連続３６度目の優勝を飾り、３３年連続の全国出場を決めた。男子の２位は京都外大西、３位は桂。女子の２位は京都外大西、３位は京都光華だった。男子は新しいコースで実施され、洛南は全７区間で区間賞を獲得、従来の大会記録を２１秒短縮するタイムで圧勝した。女子の立命館宇治も全５区間で区間賞を獲得。４区西沢が区間タイ記録の９分４１秒をマークした。男女とも上位６校が近畿大会（２８日・兵庫県南あわじ市）に出場する。,スポーツ
11/07/2021,磐田－サンガ　後半３２分、磐田の山田に先制を許し、うなだれるサンガイレブン（ヤマハスタジアム）磐田－サンガ　後半、ハイボールをキャッチするサンガのＧＫ清水（ヤマハスタジアム磐田）サッカーＪ２の京都サンガＦＣは７日、静岡県磐田市のヤマハスタジアムで第３８節を行い、首位磐田に０―１で破れて６試合ぶりの黒星を喫した。勝ち点は７８のままで２位は変わらず。磐田は同８３として首位を維持した。サンガは残り４試合で勝ち点６を上積みすれば、下位の成績に関係なく２位以上が決まり、昇格が確定する。３位長崎は東京Ｖを下し、勝ち点７１とした。サンガは前半から鋭いプレスを続け、１５分にウタカの惜しいヘディングシュート、宮吉とウタカのコンビネーションプレーからゴールに迫った。サイドの空いたスペースを突かれる場面もあったが、ＧＫ清水や麻田、武田らが体を張ってゴールを割らせなかった。後半途中から荻原やイスマイラらを投入して打開を狙ったが、３２分、自陣右サイドで元日本代表の遠藤の浮き球のスルーパスからクロスを入れられ、こぼれ球を山田に頭で押し込まれた。終盤にはパワープレーも試み、イスマイラが惜しいシュートを放ったが最後までゴールは割れなかった。曺監督は「素晴らしい相手と一進一退の攻防が続き、勝てなかったのは悔しいが、この時期にこういう試合を見せられた選手を誇りに思う。今日の悔しさを次のホームで見せられるように準備したい」と話した。,特集/京都サンガ応援特集
11/07/2021,世界に大きく立ち遅れている日本政界の女性国会議員の割合が、今回の衆院選でさらに後退した。当選した女性は４５人で、全体のわずか９・７％である。前回２０１７年より２人減り、再び１割を切った。選挙では選択的夫婦別姓など「ジェンダー平等」も争点の一つとなった。男性議員が大多数を占める国会で今後、行き届いた議論ができるのか疑問だ。今回は１８年に「政治分野の男女共同参画推進法」が施行後、初の衆院選だった。選挙での候補者数を「できる限り男女均等」にするよう促しているが、全候補者に占める女性の割合は１７・７％と、ほど遠かった。各党は自ら定めた法律に責任を持ち、女性議員を増やす実効的な措置をとる必要がある。当選者を政党別にみると、自民党が２０人で最多だが、当選者に占める割合は７・７％。野党の立憲民主党は１３人で同１３・５％だった。推進法は努力目標で強制力はないが、各党は候補者擁立で最善を尽くしたとは言い難く、本気さが伝わってこなかった。女性候補の割合について、自民、公明党、日本維新の会は数値目標を示さなかった。立民は「当面は３割」、共産党は「５０％」としたが、及ばなかった。政府は２５年までに国政選挙の女性候補者割合を３５％とする目標を掲げるが、達成は難しそうだ。要因の一つとされるのが小選挙区制度だ。各党は現職を優先するのが一般的で、新人の女性が参入しにくいと言われる。新人候補の半分以上を女性にしたり、比例代表の名簿を男女混合にしたりするなど、踏み込んだ改革の必要性を訴える識者もいる。海外では、候補者の男女同数を義務付ける「パリテ法」や、一定数を女性に割り当てる「クオータ制」を導入する国があり、女性比率は高まっている。これとは別に「票ハラスメント」を指摘する声もある。投票をするからと有権者から体を触られた、握手を離してくれない－などの嫌がらせに悩んだ女性は多い。このような実態を放置していては、女性議員のなり手は増えない。出産や子育てと両立できる環境整備も必要だ。推進法は６月に改正され、セクハラやマタニティーハラスメントの防止策を国や自治体に求める条文が加わった。衆院選では、注意喚起のポスターを選挙事務所に張ったり、相談態勢を整えたりした政党もあった。効果的な取り組みが急がれる。議会の国際組織「列国議会同盟」によると、昨年８月時点で各国議会（下院もしくは一院制）の女性議員が占める割合は平均約２５％だった。世界経済フォーラムの男女格差報告（ジェンダー・ギャップ指数）では、日本は政治分野で１４７位という低さだ。来年夏には参院選が控える。１９年の前回、候補者に占める女性割合は約２８％だった。どう改善するのか、各党の姿勢が問われよう。,社説
11/07/2021,磐田－サンガ　前半、シュートをセーブするサンガのＧＫ清水（ヤマハスタジアム）磐田－サンガ　磐田戦に向けアップするサンガの選手たち（ヤマハスタジアム磐田）サッカーＪ２で２位の京都サンガＦＣは７日、ヤマハスタジアムで首位の磐田とＪ１昇格、優勝を懸けた天王山に挑み、後半３２分に磐田の山田に先制を許した。サンガは自陣右サイドで遠藤の浮き球のスルーパスからクロスを入れられ、バイスのクリアが相手に当たったこぼれ球を山田に頭で押し込まれた。（時間は非公式）,特集/京都サンガ応援特集
