11/04/2021,米国の国際的な映像業界団体、モーション・ピクチャー・アソシエーション（MPA）は4日、日本国内からの海賊版サイトの閲覧数が月間で約6億回に達し、コロナ禍前の2倍に増えたとする調査結果を発表した。大手サイト「漫画村」が猛威をふるった2018年の数字を大きく上回る。とりわけ漫画の閲覧は9倍近く増えており、放置すれば出版業界に大きな被害を与えかねない。調査はMPAから委託を受けた、電気通信大学の認定ス...,ネット・IT
11/04/2021,「コメダ珈琲店」のコメダは修文女子高校（愛知県一宮市）の生徒と企画した限定商品を名鉄百貨店一宮店で販売した。用意したサンドイッチを含む軽食セット200食は販売開始から1時間半ほどで売り切れた。コメダが高校とコラボ商品を企画、販売するのは初めて。3日に販売会を開催した。参加した女子生徒（17）は「何回も試作してできた商品を食べたお客さんが『おいしい』と言っているのを聞けて本当にうれしい」と話した。にんじ...,愛知
11/04/2021,【ロンドン=佐竹実】英医薬品・医療製品規制庁（MHRA）は4日、米製薬大手メルクが開発する新型コロナウイルスの飲み薬を承認したと発表した。新型コロナ向けとして開発された飲み薬の承認は世界で初めて。自宅でも服用できるため、重症化を防ぐ切り札と期待されている。MHRAが承認したのは、メルクが米新興リッジバック・バイオセラピューティクスと共同開発する抗ウイルス薬「モルヌピラビル」。ウイルスの体内での増殖を抑える。MHRAによると、臨床試験（治験）では感染の初期段階で服用すると最も効果的だったという。検査で陽性となり、症状が出てから5日以内にできるだけ早く服用することを推奨している。メルクによると、治験で重症化リスクのある軽度から中程度の症状のコロナ患者で、入院や死亡リスクを約50%低減する効果が確認された。同社は2021年内に1000万回の治療にあたる量を生産する予定で、22年末までに世界8カ国にある自社工場で生産できるよう投資を進め、生産量を年間2000万回分に増やす。日本の厚生労働省はモルヌピラビルについて、年内にも特例承認して国内で使用できるようメルクと調達協議を進めている。厚労省は米国など海外で使用許可が下り、国内で承認申請されれば審査を簡略化する特例承認の適用を想定する。岸田文雄首相は1日の記者会見で「早期治療の切り札である飲み薬について年内実用化を目指し、承認された薬について必要量を確保する」と述べた。英国は1日4万人程度の新規感染者が出ているが、死者や重症者が急増していないことからコロナと共生していく路線を変えていない。だが足元では入院患者数がやや増えており、冬に医療体制が逼迫する懸念もある。ジャビド保健相は「英国にとって歴史的な日だ。モルヌピラビルをできるだけ早く患者に投与できるよう計画を立てている」とコメントした。化合薬のモルヌピラビルは、ワクチンや抗体カクテル薬と比べて製造しやすい。メルクは10月、国連の関係機関がつくった非営利団体（NPO）「医薬品特許プール（MPP）」にモルヌピラビルの製造ライセンスを供与すると発表した。後発薬メーカーなどが途上国向けに安価に生産できるようになる。アフリカ諸国などワクチンの供給が遅れる地域では、重要な選択肢となる。,ヨーロッパ
11/04/2021,天皇、皇后両陛下は4日、皇居・宮殿で2021年度の文化功労者と面会された。文化人類学の石毛直道さんや俳優・歌手の加山雄三さんら14人が出席。天皇陛下は「今後ともそれぞれの分野の発展のために力を尽くされますよう願っています」と述べ、皇后さまとともに一人ひとりに声を掛けて回られた。恒例の茶会は新型コロナウイルス禍を考慮し、昨年と同様に見送りとなった。,令和の皇室
11/04/2021,【香港=木原雄士】中国の不動産会社・佳兆業集団（カイサ・グループ）の信用不安が高まっている。中国メディアによると、同社が保証する「理財商品」を購入した投資家ら数百人が4日、広東省深圳市のオフィスに集まり、償還計画を明らかにするよう求めて抗議した。4日の香港市場で同社の株価は上場来安値を更新した。一部報道によると、佳兆業の幹部は同日、投資家に支払期限が到来した金融商品の返済計画を説明した。元本については、支払期限の当月に10%を返済し、その後は3カ月ごとに10%ずつ返す。利息については、元本の返済後、3カ月ごとに25%ずつ支払う。元本や利息を払う原資となる資産として、十分な不動産を保有しており、今後処分を進めていくとも説明した。同社が保証する金融商品の資産規模は127億元（約2300億円）という。これで投資家の納得を得られるかどうかは不透明だ。米格付け会社のS&Pグローバルやムーディーズ・インベスターズ・サービスが10月に相次いで佳兆業を格下げし、債務不履行（デフォルト）のリスクを警告した。12月に償還期限を迎える4億ドル（約460億円）のドル建て債は額面の6割程度と、デフォルトを織り込む水準まで下げている。佳兆業は2015年にオフショア社債がデフォルトに陥った。その後、経営再建に成功したものの、市況悪化を受けて資金繰りが厳しくなった。,グローバルマーケット
11/04/2021,4日の東京株式市場でコニカミノルタ株が一時、前営業日比57円（10.2%）安い503円と約9カ月ぶりの安値をつけた。半導体不足や工場事故を受け2日、2022年3月期の業績予想を下方修正した。利益見通しを市場想定よりも大幅に引き下げ、動揺売りが広がった。供給制約の解消が今後の焦点だが、半導体需給の逼迫が続けば軟調な株価が続く可能性がある。安値を付けて以降は買い戻しも入り、終値は8.6%安だった。22年3月期の連結最終損益（国際会計基準）は15億円の黒字見通し。赤字だった前期から改善するが、黒字額は従来予想（190億円）比で92%減る。半導体不足では事務機器関連事業の営業利益が170億円減少。またトナー工場事故では同事業で55億円、印刷関連事業で120億円のマイナス影響が出る。市場では「トナー工場事故の利益影響額の大きさはサプライズ」（モルガン・スタンレーMUFG証券の小野雅弘氏）との見方が多い。今後は積み上がっている受注残の消化が進むかが焦点だ。小野氏は「既存顧客の信頼回復が受注残消化の前提」と指摘する。想定為替レートは1ドル=105円に据え置いた。実勢よりも大幅な円高で、円安基調が続けば海外売り上げの増加期待から株価が持ち直す可能性もある。,国内株概況
11/04/2021,【ソウル=細川幸太郎】韓国ネット大手のカカオが4日発表した2021年7～9月期の連結営業利益は前年同期比40%増の1682億ウォン（約160億円）だった。ゲームや漫画などコンテンツ配信が好調で、タクシー配車などの新規事業も伸びた。売上高は58%増の1兆7408億ウォンだった。新規採用の拡大や待遇改善などで販管費がかさみ、売り上げの成長に比べ営業利益は伸び悩んだ。ネット銀行事業を手掛けるカカオバンクが8月に上場した際の特別利益を計上したことで、純利益は8663億ウォンと6倍に膨らんだ。事業部門別の売上高をみると、主力のメッセージアプリの広告事業は38%増、タクシー配車などのプラットフォーム事業は54%増だった。スマートフォン向けゲームでヒット作があり、ゲーム事業は3倍になった。好調な漫画配信も2倍に達した。日本の漫画配信アプリ「ピッコマ」を運営するカカオジャパンが欧州に現地法人を設け、フランス中心に配信サービスを始めることも発表した。韓国人の大多数が日常的に使うメッセージアプリを運営するカカオは、プラットフォーマーとして自営業者らから収益を搾取しているとして批判を浴びている。10月には創業者が国会招致された経緯がある。4日の決算発表後の電話会見で、呂民寿（ヨ・ミンス）共同代表は「最近の議論は我々が初心にかえるきっかけとなった。社会的責任を果たす」と強調した。また、カカオグループで決済事業を手掛けるカカオペイは3日に韓国取引所に上場した。初日は公募価格の2.1倍で取引を終え、時価総額は25兆1609億ウォン（約2兆4000億円）だった。カカオは多様なサービスを開発し、それらを切り出して上場させることで、事業収益とともに株式売却益を得る好循環を生んでいる。,アジアBiz
11/04/2021,米連邦公開市場委員会（FOMC）で11月の量的緩和縮小（テーパリング）が決まったのを受け、外国為替市場では4日、新興国通貨に上昇の傾向がみられた。米連邦準備理事会（FRB）のパウエル議長が3日、政策金利の引き上げにはなお慎重な姿勢を示したためだ。新興国通貨の強弱を示す「MSCI新興国通貨指数」は4日に一時1732台前半と、10月29日以来およそ1週間ぶりの高さとなった。南アフリカのランドやロシア...,為替・金利
11/04/2021,【ヤンゴン=新田裕一】ミャンマーの最大都市ヤンゴンで4日朝、国軍系企業が出資する携帯通信事業者「マイテル」の経営幹部が何者かの銃撃を受け、死亡した。複数の現地メディアが同日伝えた。ミャンマーでは、クーデターに抵抗する市民側が行政関係者らを襲撃する事件が相次いでいるが、大手企業の幹部が殺害されたのは初めてとみられる。「キッティ・メディア」によると、死亡したのは元軍人で退役後にマイテルに移ったテイン・アウン最高財務責任者（CFO）。現場はヤンゴン中心部から北に約10キロメートル離れた国軍基地の近くで、軍関係者が多く住む住宅街。テイン・アウン氏は銃撃を受けた自宅付近で死亡し、妻も手足などを撃たれ負傷した。日課の散歩中だったとみられる。日本経済新聞の取材に応じた近隣住民は「妻が『助けて』と叫んでいるのを聞いた」と語った。マイテルに対しては、2月の政変直後からクーデターに反対する市民の不買運動が起きていた。9月初旬、民主派の政治家らがつくった「挙国一致政府（NUG）」が武装抵抗を呼びかけると、反国軍の市民が組織した「国民防衛隊」が各地でマイテルの通信塔を攻撃した。マイテルは、国軍系企業ミャンマー・エコノミック・コーポレーション（MEC）の傘下企業とベトナム軍隊工業通信グループ（ベトテル）の合弁会社であるテレコム・インターナショナル・ミャンマーが運営する。2018年に4社目の携帯会社として市場参入した。,ミャンマークーデター
11/04/2021,4日の東京株式市場でダイヘン株が続落し一時、2日比で155円（3%）安の4650円まで下がった。2日の取引終了後に半導体関連機器の需要増加などを受けて、2022年3月期の連結業績見通しの上方修正を発表したが、市場の期待に届かず売りが広がった。22年3月期の連結営業利益は前期比15%増の140億円と、従来計画から8億円の上振れを見込む。半導体製造装置向け高周波電源などの需要が増えるためとしている。ただ、市場予想の平均であるQUICKコンセンサスの決算発表前の143億円には届かなかった。みずほ証券の田中健士シニアアナリストは2日付のリポートで「会社側は素材高の影響などを厳しく見込んだもようだ」と分析。一部の投資家の期待には届かず失望売りにつながったとみられる。株価の上昇余地は大きいとみる市場関係者も多い。ダイヘンは7月に公表した24年3月期を最終年度とする中期経営計画で、脱炭素関連事業に注力する方針を掲げている。三菱UFJモルガン・スタンレー証券の長谷川義人シニアアナリストは「脱炭素需要で、変電設備関連に新たな事業機会ができる。成長の潜在力を考えると十分に評価されていない」として、目標株価を6400円に設定している。,国内株概況
11/04/2021,米連邦準備理事会（FRB）のパウエル議長が3日、利上げに慎重な姿勢を示したことで、株式市場に安心感が広がっている。量的緩和の縮小は金融緩和の修正として株式にはマイナス材料になるが、4日の日経平均株価は2日比273円（1%）高の2万9794円と反発した。投資家の関心が好調な企業業績に移ったことで、しばらくは株高が続くとの見方も出てきた。2022年半ばの終了を見込む量的金融緩和の縮小（テーパリング）...,株式
