11/26/2021,【パリ=白石透冴】南アフリカの国立伝染病研究所などは25日、同国で新型コロナウイルスの新たな変異ウイルスが確認されたと発表した。従来の変異ウイルスに比べて複数の変異が生じており、免疫反応をくぐり抜けて高い感染力を持つ恐れがあるという。英国は発表を受け、南アへの渡航を制限する考えを明らかにした。南アでは首都プレトリアや最大都市ヨハネスブルクなどで、若者を中心に22人の感染が確認されるなど感染例が増えている。隣国のボツワナや香港でも見つかっており、このうち香港のケースは南アからの渡航者だった。ウイルスの表面にある突起状の物質「スパイクたんぱく質」に30カ所以上の変異が入っているという。人間の免疫は同部位を狙ってウイルスの排除を試みるため、変異によっては免疫反応が起こりにくくなる恐れがある。これまでの変異ウイルスよりも、さらに脅威が高まっているとの見方が出ている。英国政府は25日、南アとの間に渡航制限を設ける考えを明らかにした。南アと周辺の計6カ国から直行便を禁止するほか、英国への渡航者については、近く10日間の隔離期間も行う見通し。イスラエルも南アや周辺国からの渡航を原則禁止したと現地メディアが報じた。世界保健機関（WHO）は26日にも緊急会合を開き、新たな変異株の危険性について議論する。新たな変異ウイルスは強い感染力を持っている可能性があり、一気に世界に広がるとの懸念が出ている。インド由来のデルタ型も短期間に世界全体に広がり、欧州など複数の地域で主流になっている。,ヨーロッパ,南アフリカで新たな変異ウイルス確認　感染力高い可能性,https://www.nikkei.com/article/DGXZQOGR260A20W1A121C2000000/
11/26/2021,26日早朝の東京外国為替市場で円相場は上昇して始まった。8時30分時点では1ドル=115円20～21銭と、前日17時時点に比べ18銭の円高・ドル安水準で推移している。米長期金利の上昇が一服し、日米金利差の縮小が意識されやすい。東京市場では25日まで円は下落基調が続いており、週末とあって持ち高調整の買いも入った。円はユーロに対して上昇して始まった。8時30分時点では1ユーロ=129円14～16銭と、同26銭の円高・ユーロ安水準で推移している。ユーロの対ドル相場は下落して始まった。8時30分時点では1ユーロ=1.1210～11ドル近辺と、同0.0005ドルのユーロ安・ドル高水準で推移している。〔日経QUICKニュース（NQN）〕,為替概況,外為8時30分 円、上昇し115円台前半　米長期金利の上昇一服で,https://www.nikkei.com/article/DGXZASS0IMF01_W1A121C2000000/
11/26/2021,【モスクワ=共同】ロシア国防省は25日、米第6艦隊のミサイル駆逐艦アーレイ・バークが黒海に入り、ロシア黒海艦隊が監視を開始したと明らかにした。タス通信が伝えた。アーレイ・バークはイージス・システムを備えている。米第6艦隊は同日、ツイッターで同艦の黒海入りを確認。北大西洋条約機構（NATO）や同盟国との共同活動のためと説明している。黒海には10月末に米駆逐艦ポーターが入り、今月4日には米海軍第6艦隊の旗艦マウント・ホイットニーも合流。ロシアの艦船とにらみ合いを続けた。米ロ両国は黒海に面するウクライナを巡って軍事的緊張を高めている。,ヨーロッパ,米イージス駆逐艦黒海入り　ロシア艦隊が監視,https://www.nikkei.com/article/DGXZQOCB2608N0W1A121C2000000/
11/26/2021,総務省が26日発表した11月の東京都区部・消費者物価指数（CPI、中旬速報値、2020年=100）は、生鮮食品を除く総合が100.0と前年同月比0.3%上昇した。上昇は3カ月連続。QUICKがまとめた市場予想の中央値は0.4%上昇だった。生鮮食品とエネルギーを除く総合は99.6と前年同月比0.3%下落だった。生鮮食品を含む総合は0.5%上昇だった。〔日経QUICKニュース（NQN）〕,,11月の都区部消費者物価、0.3%上昇　上昇は3カ月連続,https://www.nikkei.com/article/DGXZASFL24HF9_U1A121C2000000/
11/26/2021,【ウィーン=共同】ルーマニアで25日、国防相を務めたニコラエヨネル・チウカ氏を首相とし、中道右派、国民自由党と中道左派、社会民主党などで構成する連立政権が宣誓就任した。新型コロナウイルス感染拡大を巡る対策などが課題となる。AP通信が報じた。10月に当時のクツ首相の不信任決議が可決され、政治混乱が続いていたが、終止符が打たれることが期待されている。チウカ氏は議会で「緊迫した状況を終わらせる決心をしている」などと訴えた。,ヨーロッパ,ルーマニアで新連立政権　政治混乱に終止符期待,https://www.nikkei.com/article/DGXZQOCB260LY0W1A121C2000000/
11/26/2021,【パリ=時事】国際刑事警察機構（ICPO、本部・仏リヨン）は25日、トルコのイスタンブールで行われた総会で、アラブ首長国連邦（UAE）のライシ内務省首席監察官を新総裁に選出した。ライシ氏は、反体制派に対する拷問に関与した疑いで人権団体などから告発されており、就任を懸念する声が広がっている。ライシ氏は投票で約69%の票を獲得。声明で「次期総裁に選ばれたことを光栄に思う」と述べた。任期は4年。仏メディアによると、UAE当局は2018年、ドバイ空港で、英男子学生の身柄をスパイ疑惑で拘束。学生は1日15時間尋問され、拷問も受けたという。学生は今年5月、英メディアに対し、ライシ氏らを相手取り、拷問などの罪で民事訴訟を起こしたと明らかにした。ICPOでは18年、当時の孟宏偉総裁が中国へ一時帰国した際に行方不明となった。その後、中国当局が違法行為の疑いで調査していることが判明。韓国出身の金鍾陽氏が後任を務めていた。,ヨーロッパ,新総裁にUAE高官　ICPO、拷問疑惑で人権団体懸念,https://www.nikkei.com/article/DGXZQOCB2607T0W1A121C2000000/
11/26/2021,【ブリュッセル=共同】欧州連合（EU）欧州委員会は25日、インターネット上の政治広告に関する規制案を各国に提案した。広告の目的などの表示を義務付けることで透明性を確保。ロシアや中国を念頭に、他国からEU内への選挙介入の阻止を狙う。今後、EU各国や欧州議会で審議を重ね、2024年の欧州議会選に間に合うよう1年前の23年春までの導入を目指す。規制案では、政党や選挙の立候補者のキャンペーンを目的とした広告に趣旨や資金源の表示を義務付けるほか、個人データの使用も制限する。違反した場合は罰金が科される。ロシアや中国は近年、欧米諸国の不安定化を狙い、ネットを利用して選挙介入や世論操作を行っていると非難されている。中ロは関与を否定しているが、欧州メディアによると欧州委のヨウロバー副委員長（価値観・透明性）は今回の規制案について、そうした動きへの対応策だとしている。,ヨーロッパ,EU、ネット政治広告に規制案　中ロの選挙介入阻止狙う,https://www.nikkei.com/article/DGXZQOCB2607F0W1A121C2000000/
11/26/2021,25日の欧州株式相場は上昇した。けん引したのは電力や医薬など景気変動の影響を受けにくい「ディフェンシブ」業種で、力強さには欠けた。欧州では新型コロナウイルスの感染状況が再び深刻になっている。主要国の株価指数は過去最高値圏にあるが、クリスマスシーズンを前にした規制強化の続出で個人消費に不安が広がってきた。欧州の主要600社でつくる株価指数ストックス600は小幅に続伸した。終値は前日比2.03ポイン...,グローバルマーケット,クリスマスに迫る感染急増　規制強化再び、欧州株に暗雲,https://www.nikkei.com/article/DGXZQOGR2603D0W1A121C2000000/
11/26/2021,スピードスケート・ショートトラックの北京冬季五輪予選を兼ねたワールドカップ（W杯）第4戦は25日、オランダのドルドレヒトで開幕し、混合2000メートルリレーで菊池耕太（恵仁会）菊池純礼（富士急）菊池悠希（ANA）吉永一貴（トヨタ・中京大）の日本は予選4組3着で敗退した。男子の1500メートルで渡辺啓太（阪南大職）が準決勝に進み、500メートルで菊池耕が準々決勝に勝ち上がった。〔共同〕,スポーツ,混合2000リレー、日本は予選敗退　ショートトラックW杯,https://www.nikkei.com/article/DGXZQOKC2609R0W1A121C2000000/
11/26/2021,【アルメレ（オランダ）=共同】サッカー女子の国際親善試合は25日、オランダのアルメレで行われ、日本代表「なでしこジャパン」はアイスランド代表に0-2で敗れた。ベスト8だった東京五輪後に就任した池田監督は初陣で黒星を喫した。国際サッカー連盟（FIFA）ランキングで日本は13位、アイスランドは16位。日本は前半、中盤でボールを奪われ、速攻を浴びて失点。後半にもロングボールで隙を突かれ、差を広げられた。長谷川（ウェストハム）や代表初出場の成宮（INAC神戸）を中心に攻めたが無得点だった。日本は29日（日本時間30日）にハーグでFIFAランキング4位のオランダと対戦する。,スポーツ,なでしこ敗れる、アイスランドに0-2　親善試合,https://www.nikkei.com/article/DGXZQOKC2608R0W1A121C2000000/
