11/08/2021,国の基金を活用し、地域医療の非効率な過剰病床を減らす政策が迷走している。47都道府県が国に提出した病床再編計画を調べると、全自治体が未達だった。基金への投入額の約7割、1千億円が塩漬けになっている。収益に響く再編に対して病院側の抵抗は根強く、補助金で誘導する仕組みは限界にきている。実効性の高いほかの再編促進策を講じる必要がある。累計1万3700床の再編計画に対し、実現したのは...,国費解剖
11/08/2021,▼地域医療介護総合確保基金　団塊の世代が75歳以上となり医療・介護の必要性が高まる2025年を見据え、14年に都道府県に設置した基金。高齢となっても住み慣れた環境で医療・介護サービスを受けられる体制を目指し、過剰な病床の削減や在宅医療・介護の促進などを目指す。消費増税分を財源とし、国が費用の3分の2、都道府県が残りを負担する。都道府県は必要額の前提となる市区町村の医療・介護計画をとりまとめ、国に提...,国費解剖
11/08/2021,牛乳や牛肉の品質や生産効率を高めるため、畜産業では牛の品種改良に多くの年月を費やしてきた。北海道大学の川原学准教授らは育種の高速化につながる研究に取り組んでいる。10日間にわたって体外で培養した受精卵から子牛を誕生させることに成功した。受精卵の段階でゲノム（全遺伝情報）を分析するなど、育種のサイクルの劇的な加速を見込む。2050年には受精卵を使った「ゲノム育種」が普及すると期待している。哺乳類の...,日経産業新聞
11/08/2021,半導体の新技術開発のハードルが高まるなか、東京エレクトロンは外部組織との連携を加速する。ベルギーの研究機関「IMEC（アイメック）」が主導するコンソーシアムに参加し、オランダのASMLなど半導体装置の世界大手と新たなプロセス開発に取り組む。電子回路の線幅を数ナノ（ナノは10億分の1）メートルまで狭める「微細化」に向け、半導体製造の各分野で世界最先端の技術を持つ企業が連携し、早期実用化を目指す。東京エレクトロンは...,日経産業新聞
11/08/2021,新型コロナウイルス禍で経営環境の不透明感が増すなか、優秀な人材の獲得を求める企業の需要は高まっている。従業員のリスキリング（学び直し）により、デジタル化に対応できる専門人材を育成する機運も盛り上がってきた。こうした大手企業を中心とする人材確保や社員教育のニーズを、新興勢のオンライン学習講座や採用管理クラウドシステムといったサービスが支えている。売上高100億円以下の中堅企業「NEXT1000」を対...,ＮＥＸＴ1000
11/08/2021,建設資材に原料高が波及し価格が高騰している。2021年10～12月の建設需要は物流施設や都市部の再開発がけん引し、新型コロナウイルス禍の落ち込みから一定の回復が見込まれる。だが、鉄鋼メーカーが構造改革で生産を絞るなど供給制約があり、着工計画の見直しや設計変更の可能性も出てきた。主要な資材市況の先行きを予測する。「材料の不足で、鉄骨類は供給量が限られている」。建材メーカーの幹部は打ち明ける。国土交...,日経産業新聞
11/08/2021,2015年に発覚した東芝の不正会計問題が、刑事事件として公訴時効を迎えたことが関係者への取材で分かった。現在も続く経営混乱の発端となったが、当時の経営陣らの刑事責任は問われずに終結した。問題を調査した当局関係者からは「膿（うみ）を出し切れなかった」と悔やむ声も上がる。不正会計問題のうち刑事事件として立件が検討されたのは、パソコン事業などで利益を水増しした有価証券報告書の虚偽記載...,事件・司法
11/08/2021,世界で「脱炭素」への取り組みが急がれるなか、貯蔵しにくい電気を蓄える技術の確立は大きな課題だ。この要請に取り組むスタートアップがある。NExT-e Solutions（ネクスト・イー・ソリューションズ、東京・世田谷）だ。容量を制御する仕組みを取り入れた電池パックを電力会社などに販売している。蓄電池を長持ちさせ電力系統を安定化すれば、再生可能エネルギーが普及する脱炭素社会の実現が近づく。再生エネの...,日経産業新聞
11/08/2021,世界の企業がデジタル対応を急ぐなかで、日本の足踏みが目立つ。アップルなど米IT（情報技術）大手5社の時価総額は東証1部の合計を上回る。差はどこでついたのか。日本企業にまだ勢いがあった2000年代、当時は新興企業だった米グーグルで働くことを選んだ日本人社員らへの取材から20年に及ぶ「デジタル敗戦」の要因を探った。「目の前に座っている人の頭が自分の3～4倍の速さで回転している...,ネット・IT
11/08/2021,新型コロナウイルスのパンデミック（世界的大流行）により、消費財メーカーや小売りはデジタルコンテンツへの依存度を高めざるを得なくなっている。このため、各社は画像共有アプリ「インスタグラム」の投稿や動画共有アプリ「TikTok(ティックトック)」の動画などユーザーが生成したコンテンツや、消費者との直接的なコミュニケーション、製品のカスタマイズに目を向けている。行動制限が解除されても、こうした取り組みは続くだろう。だが、新たな機会には新たな責任も伴う。SNS（交流サイト）のプラットフォームと同様に、今や消費財メーカーもこうした新たに生成されたコンテンツが全て顧客にふさわしく、自社の評判にダメージを及ぼすことがないよう苦慮している。例えば、ボトルラベルに好きな文言を印字できる米コカ・コーラのカスタマイズキャンペーン「シェア・ア・コーク（Share A Coke）」のケースだ。コンテンツのチェックが行き届かず、不快なメッセージをユーザーがボトルに印字する事態を許したとして批判を受けた。各社の幹部は不適切なコンテンツを監視する「モデレーション」に注目しつつある。・コンテンツ監視は高くつく:米メタは2016年以降、安全やセキュリティー対策に130億ドル以上を費やしている。現在ではコンテンツをチェックする担当者を数万人雇っており、不適切なコンテンツを削除した数は17年の15倍に上る。それでもなお、同社はヘイトスピーチや有害な行為、フェイクニュースの拡散を抑え切れていないとして反発を受けている。これはコンテンツを大規模に監視するのがいかに難しいかを示している。ティックトックなど新たなSNSプラットフォームの台頭も、コンテンツ監視者の争奪戦が激しくなり、監視コストが総じて上昇していることを意味する。さらに、こうしたコンテンツ監視者が長期にわたってメンタルヘルス問題を抱えているとの報告も多くある。・人工知能（AI）を活用することで、コンテンツ監視の安全性を高め、効率化できる:巨大テック企業やスタートアップはコンテンツ監視を自動化するAIツールの開発を進めている。これにより、ブランドや小売りは顧客にとってより安全なオンライン体験を生み出し、自社の評判を守ることができる。例えば、米クラリファイ（Clarifai）はユーザーが生成した侮辱的、攻撃的、有害なコンテンツから電子商取引(EC)各社を守るため、文字と映像のコンテンツ監視サービスを提供している。米レストラン予約サイト「オープンテーブル」はユーザーによるレストランの口コミをチェックするため、クラリファイのコンテンツ監視ツールを使っている。,CBインサイツ
