01/21/2022,静岡県は21日、新型コロナウイルスの1日あたり新規感染者が県内全体で1156人だったと発表した。3日連続で過去最多となった。内訳は静岡市内が180人、浜松市内は270人で、両市を除く県の管轄地域が706人だった。,新型コロナ,静岡県内のコロナ感染、新たに1156人　21日,https://www.nikkei.com/article/DGXZQOCC186MS0Y2A110C2000000/
01/21/2022,静岡大学は東芝子会社と施設命名権（ネーミングライツ）の契約を結び、浜松キャンパス（浜松市）にある工学部の総合研究棟2階の教室を「TC Room24」と名付けた。同学がネーミングライツ契約を結ぶのは初めて。外部から資金を調達するだけでなく、民間企業との接点を増やし連携強化にもつなげる狙いだ。空調機器の東芝キヤリア（川崎市）が同社の英語名「Toshiba Carrier」の頭文字を取って命名した。命名した教室は工学部の学生が日常的に使用する教室だ。東芝キヤリアはこれまで同学部卒の学生の採用実績が多く、学生への訴求力をさらに高める。契約期間は2024年末まで。同大は21年10月にネーミングライツ制度を導入した。命名権収入は教育や研究に活用する。地方大学ではこのほか九州大学や広島大学が同制度を導入している。,中部,東芝キヤリア、静岡大学の施設に命名　同大初,https://www.nikkei.com/article/DGXZQOCC213N00R20C22A1000000/
01/21/2022,宮崎県議会は21日、一般会計で300億円の県の2021年度1月補正予算を可決した。補正後の一般会計は7167億円となる。国の「防災・減災、国土強...,税・予算,宮崎県1月補正300億円、生活困窮者支援や防災・減災など,https://www.nikkei.com/article/DGXZQOJC185BL0Y2A110C2000000/
01/21/2022,平井伸治全国知事会長（鳥取県知事）は21日、政府の基本的対処方針分科会の尾身茂会長が新型コロナウイルスのオミクロン株対策に有効なのは「人流抑制より人数制限」と発言したことに関し、尾身氏から「ご迷惑をかけた」と陳謝があったことを明らかにした。尾身氏は「説明の機会が必要だ」との認識を示したという。20日夜に電話で「（発言の真意を）対外的にきちんと説明してほしい」と要請した際の発言という。21日の知事会会合の後、記者団の取材に答えた。平井氏は20日、尾身氏の発言について「会食の人数制限さえしっかりすれば出歩いてもいいという趣旨に聞こえる」と指摘し、国民の感染対策が緩みかねないと懸念を示していた。〔共同〕,新型コロナ,尾身氏「ご迷惑をかけた」　知事会長に陳謝,https://www.nikkei.com/article/DGXZQOUE21B480R20C22A1000000/
01/21/2022,島田掛川信用金庫（静岡県掛川市）は複合施設「SKしんきん駅前プラザ（仮称）」の建設を始めた。JR掛川駅北口の向かいに位置する土地に、駐車場棟とプラザ棟の2棟を整備する。2024年4月の開業を目指す。着工したのは駐車場棟で、延べ床面積が約4600平方メートルの4階建て。完成すれば204台を収容できる。プラザ棟は延べ床面積が約4000平方メートルの5階建てで、同信金の営業店や資料館の他に、多目的ホールや子育て支援施設、外部のテナントが入居する予定だ。駐車場棟の工事が終了する見込みの23年2月ごろに着工する計画だ。,地域金融,島田掛川信金、JR掛川駅前の複合施設着工,https://www.nikkei.com/article/DGXZQOCC212I90R20C22A1000000/
01/21/2022,JR東日本水戸支社は20、21日の2日間、特急列車で茨城県産のイチゴを高萩駅（高萩市）と勝田駅（ひたちなか市）から運ぶ「貨客混載」を行った。午前10時台に高萩駅を出発し、正午すぎに東京の品川駅に着く特急ときわを利用。同駅の店舗「New Days 品川中央」で両日の午後に販売した。ふじ農園（日立市）が生産した「かおりの」「紅ほっぺ」「いばらキッス」の3品種と、JA常陸ひたちなか営農経済センター（ひたちなか市...,サービス・食品,JR特急で茨城のイチゴ直送　品川駅で20、21日に販売,https://www.nikkei.com/article/DGXZQOCC213X60R20C22A1000000/
01/21/2022,群馬県邑楽町は21日、海底火山の噴火で被害を受けたトンガを支援するため、NPO法人の日本トンガ友好協会（埼玉県熊谷市）に見舞金100万円を贈った。同町は、東京五輪・パラリンピックで同国の「ホストタウン」を務めたつながりがある。同町役場や公民館などに募金箱も設置した。見舞金贈呈式が21日に開かれ、邑楽町の金子正一町長から元ラグビー日本代表で日本トンガ友好協会代表のラトゥウィリアム志南利（しなり）さんへ100万円が贈られた。金子町長は「自治体のネットワークをフルに活用して、できる限りの支援をしたい」と述べた。同協会のラトゥ代表は「心からありがとうという気持ち。義援金をできるだけ早くトンガの皆さんに送りたい」と話した。同県大泉町も同町役場に義援金募金箱を設置した。同町は東京三洋電機ラグビー部（現埼玉パナソニックワイルドナイツ）が活動していた町で、トンガ出身選手の活躍に支えられているという。集まった義援金は同協会を通じてトンガに送られるとしている。,群馬,群馬・邑楽町、日本トンガ友好協会に見舞金100万円寄付,https://www.nikkei.com/article/DGXZQOCC214XV0R20C22A1000000/
01/21/2022,日銀福岡支店は21日発表した1月の九州・沖縄の金融経済概況で、景気判断を「新型コロナウイルスの影響から引き続き厳しい状態にあるが、持ち直している」として、前月から据え置いた。ただ、感染拡大で「まん延防止等重点措置」が九州・沖縄4県に発令されていることなどから、冨田淳支店長は「対面型サービスを中心に、何かしらの下押し圧力が今後働くだろう」と指摘した。個別項目で、個人消費は「徐々に持ち直している」とした。前月の「下押し圧力が幾分和らぐもとで、徐々に持ち直している」から表現は変えたものの、判断は据え置いた。個人消費全体では回復傾向にあるが、企業への聞き取り調査によると1月中旬ごろから旅行や大人数での会食のキャンセルが出ているほか、客足が減少傾向にある商業施設や観光施設もあるという。生産も「持ち直している」との判断を維持した。世界的に需要が高水準な半導体がけん引しているほか、自動車も持ち直しているとした。ただ、部品供給は依然として不確実性が高いとした。,新型コロナ,九州沖縄景気「今後下押し圧力も」　日銀福岡、コロナで,https://www.nikkei.com/article/DGXZQOJC215CY0R20C22A1000000/
01/21/2022,茨城県は21日、一般会計で442億円の2021年度1月補正予算案を発表した。新型コロナウイルス対策に147億円、農業支援などに4億円、防災事業などに290億円を盛り込んだ。21年度の一般会計総額は1兆4923億円となる。新型コロナ対策では、検査証明書などをもとに行動制限を緩和する「ワクチン・検査パッケージ」実施のための検査や、変異型「オミクロン型」の感染拡大にあたり感染不安を持つ人向けの薬局などの無料検査に67億円を充てる。コロナ禍の影響長期化をふまえ、児童扶養手当を受給しているなどの低所得のひとり親世帯に1世帯あたり5万円の生活支援手当を支給する県独自の補助も決定し、16億円をあてる。茨城県の21年度のコロナ対策の予算規模は3289億円となる。県がコロナ対策で補正予算を組むのは2020年度以降20回目。,茨城,茨城県、442億円の補正予算　コロナ対策など,https://www.nikkei.com/article/DGXZQOCC217G60R20C22A1000000/
01/21/2022,スマートフォンのカメラに搭載する画像センサーで、高画素品の価格が底堅さを見せている。指標品の2021年10～12月の大口取引価格は7～9月から据え置きとなり、下げ止まり傾向にある。カメラの高画質を求めスマホ1台あたりに複数のカメラを使う「多眼化」が進み需要が増えているためだ。組み込まれる半導体の世界的な不足に伴う値上げも相場を下支えしている。CMOS（相補性金属酸化膜半導体）イメージセンサーの2...,商品ニュース,高画素センサー、スマホ多眼化で好調　市況下げ止まり感,https://www.nikkei.com/article/DGXZQOUC27B0L0X21C21A2000000/
