11/02/2021,九州電力は2022年度上半期から、マンションなど集合住宅の駐車場に電気自動車（EV）の充電設備を個別に整えるサービスを始めると発表した。現在は居住者で設備を共有するのが一般的だが、他の居住者がEVを充電している間、待たなければいけないことが課題だった。新サービスの「プライブ」はまず首都圏と福岡市で、主に分譲マンションを対象とする。走行距離に応じた複数の月額制の定額プランを提供する。利用者は専用アプリをダウンロードして会員登録する。このほど福岡市東区で竣工予定の高層マンションなど、5つの物件に導入が決まった。利用する際に必要な設備は傘下の九電テクノシステムズ（福岡市）が開発を進めている。
11/02/2021,富山県でえぐみが少ないニラ、甘みが強いニンジンといったブランド野菜に力を入れている。肥料に海藻を使ったり、省力化を狙ってドローンを活用したりするなど工夫をこらす。稲作がさかんな同県は野菜の産出額で全国最下位で、持続可能な農業に向けて収益性の高い野菜に磨きをかける。南砺市や砺波市などで栽培するのが「アルギットにら」。えぐみが少なく、甘みがあって、肉厚だ。北欧ノルウェーの沿岸などで育つ「アルギット」...
11/02/2021,静岡銀行は1日、シンガポール支店を開設した。同行は1992年にシンガポールで駐在員事務所を開いたが、支店に格上げして東南アジアに進出する取引先企業の支援体制を強化する。同日には米国でベンチャービジネスを強化するためのシリコンバレー駐在員事務所を開設した。同行の海外拠点体制は3つの支店と2つの駐在員事務所、現地法人1社となった。シンガポール支店は金融機関の拠点が集中する地域の高層ビルの10階にあり、現地採用を含めて14人の従業員が常駐する。駐在員事務所の3人から大幅に増やす。従来は取引先企業の東南アジア進出を支援してきた。今後は東南アジア諸国連合（ASEAN）地域に進出した国内企業や現地企業を対象に、預金や貸出金、外国為替業務といった通常の金融サービスを提供する。静岡銀の海外支店はニューヨーク、香港を含む3カ所。駐在員事務所はシリコンバレーと上海の2カ所で、ベルギーに欧州現地法人がある。このほか、海外の16金融機関と提携している。
11/02/2021,新型コロナウイルス禍で移動自粛ムードが残る中、全日本空輸（ANA）は自宅のパソコンなどで旅行を模擬体験できるオンラインツーリズムの新企画を始める。まず静岡市北部の山間地「オクシズ」をテーマにツアーを企画し、全国に広げる方針だ。同社のカード会員らに「隠れた名所」を発信し、感染収束後の旅行を促す。静岡空港なども大幅に落ち込んだ需要の回復に期待をかける。12月4～5日に実施するオクシズツアーの目玉は、...
11/02/2021,屋外広告のフクダサインボード（浜松市）は全国から社名看板などの発注が相次ぐ、知る人ぞ知る企業だ。浜松市の本社工場で開発したのが、コードを介さず磁気で発光ダイオード（LED）照明の文字看板を点灯させる非接触給電サインだ。文字看板を簡単に交換できるため、同じ施設で昼と夜に店名を変える事業者などに提案する。非接触給電サイン「KAGAYAKI」はまず、文字看板を設置したい壁などに、100ボルトの電源につ...
11/02/2021,静岡県袋井市は、地域課題の解決に取り組む非営利団体（NPO）などを、ふるさと納税の仕組みで支援する制度を設けた。移住促進や景観保全、特産品を使った商品開発など幅広い取り組みが対象。全国の支援者から集めた寄付金を補助金として交付する。民間のふるさと納税受け付けサイトを使った「袋井市クラウドファンディング（CF）活用支援事業補助金」制度を設けた。支援を受けたい団体は市に申請し、認定されればサイトに取り組みの内容を掲載し寄付を募る。市は集まった寄付金からサイト利用料や返礼品代などを差し引いた金額を団体に交付する。袋井市内に拠点のあるNPOや公益財団法人など非営利の組織を対象に、寄付金の目標調達額が30万円以上の取り組みを支援する。市によると、支援者は税金が控除されるため、一般的な民間主体のCFよりも寄付金を募りやすいという。
11/02/2021,静岡県は2日、若手職員でつくるデジタルトランスフォーメーション（DX）の推進チームの会合を県庁で開き、2030年代に実現を目指す政策案を発表した。インターネット上に静岡県の仮想空間をつくり、民間企業の商取引や自治体の社会実験などを可能にする政策などが提案された。DX推進チームは8月に立ち上げ、将来必要な施策を議論してきた。県民に「デジタル住民票」を交付しあらゆる行政手続きを簡単に申請できるシステムづくりや、AI（人工知能）を活用した学校教育など様々なアイデアが示された。出野勉副知事は職員の提案後「単に研修のためでなく、提案が実装化されるようにしたい」と語った。
11/02/2021,兵庫県は2日、政府の飲食店支援策「Go To　イート」の食事券の新規発行を再開すると発表した。販売は12月1～15日。県は2020年11月以降、新規での申し込みや販売を停止していた。記者会見で斎藤元彦知事は「しっかりと需要を喚起していくことが、経済を回復させていくために必要だ」と述べた。新規の購入申し込みは11月8～14日の期間に受け付け、オンラインで抽選を実施する。当選者は県内の日本旅行の支店...
11/02/2021,子供・ベビー用品専門店の西松屋チェーンは11日から自社運営の電子商取引（EC）サイト「西松屋公式オンラインストア」を開設する。他社サイトを経由していたネット販売の収益性を高め、自社アプリとの連携で顧客の囲い込みにもつなげる。競合に後れを取るネット販売の中核事業に育てたい考えだ。現在、同社のネット販売はKDDIのネット通販「au PAY　マーケット」や楽天市場など4つの他社サイトを経由している。集...
11/02/2021,「日本酒を『世界酒』にしたい」。日本酒醸造スタートアップのWAKAZE（ワカゼ、山形県鶴岡市）の稲川琢磨代表は力を込める。ワイン樽（だる）で熟成させた日本酒など、新たな工夫を加えた酒造りで攻勢をかける。10月上旬、若者に人気の東京・三軒茶屋にレストラン併設型の醸造所をオープンした。カウンターに9席を備えた店内には日本酒だけでなく、スイカやミントを混ぜた醸造酒、シナモンの風味を利かせたカボチャの「...
